OML UID,Entity / Source,Survey Type,Status,Assignee,Neighborhood,Zone,Lat,Long,House damage,Personal impact,Intensity
MS400,MySay,Psychological & Social Support,Unknown,,,,33.88709222,35.49944476,Some damage,Physical injury,7::Very strong / the house cracked and furniture and home essentials were destroyed/ the chimney was smashed
MS401,MySay,Psychological & Social Support,Unknown,,,,33.87988992,35.54131233,I don't have a house in Beirut,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS402,MySay,Psychological & Social Support,Unknown,,,,33.89198025,35.5064771,No,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS403,MySay,Psychological & Social Support,Unknown,,,,33.30953573,35.34739923,No,The death of a spouse/partner,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS404,MySay,Psychological & Social Support,Unknown,,,,33.88017015,35.53493404,No,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS405,MySay,Psychological & Social Support,Unknown,,,,33.85955447,35.51759285,Some damage,None of the above,"8::Severe / partial demolition of the house, the chimney fell completely, columns and statues fell, and heavy furniture tumbled"
MS406,MySay,Psychological & Social Support,Unknown,,,,33.84853349,35.52779348,I don't have a house in Beirut,None of the above,"8::Severe / partial demolition of the house, the chimney fell completely, columns and statues fell, and heavy furniture tumbled"
MS407,MySay,Psychological & Social Support,Unknown,,,,33.89484534,35.50145274,I don't have a house in Beirut,None of the above,10:: Extreme/ The house was destroyed / shattered and it became uninhabitable after the explosion
MS408,MySay,Psychological & Social Support,Unknown,,,,33.88144759,35.50747991,Some damage,None of the above,"8::Severe / partial demolition of the house, the chimney fell completely, columns and statues fell, and heavy furniture tumbled"
MS409,MySay,Psychological & Social Support,Unknown,,,,33.81448234,35.66138563,I don't have a house in Beirut,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS410,MySay,Psychological & Social Support,Unknown,,,,33.89875659,35.51032841,Some damage,None of the above,"9:: Violent/partial collapse of the house, fall of the chimney, building shifted off foundations"
MS411,MySay,Psychological & Social Support,Unknown,,,,33.88493184,35.56030949,Some damage,None of the above,7::Very strong / the house cracked and furniture and home essentials were destroyed/ the chimney was smashed
MS412,MySay,Psychological & Social Support,Unknown,,,,33.86186329,35.52952766,No,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS413,MySay,Psychological & Social Support,Unknown,,,,33.93543803,35.53446472,I don't have a house in Beirut,The death of a relative/close family member (ex. brother),"8::Severe / partial demolition of the house, the chimney fell completely, columns and statues fell, and heavy furniture tumbled"
MS414,MySay,Psychological & Social Support,Unknown,,,,33.86270603,35.54046826,Some damage,None of the above,"8::Severe / partial demolition of the house, the chimney fell completely, columns and statues fell, and heavy furniture tumbled"
MS415,MySay,Psychological & Social Support,Unknown,,,,33.84316587,35.50307567,Total destruction,Relocation,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS416,MySay,Psychological & Social Support,Unknown,,,,33.86439343,35.51978588,No,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS417,MySay,Psychological & Social Support,Unknown,,,,33.80815125,35.54374359,I don't have a house in Beirut,None of the above,4::Weak/ It felt like a slight earthquake
MS418,MySay,Psychological & Social Support,Unknown,,,,33.89148189,35.63083201,I don't have a house in Beirut,Relocation,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS419,MySay,Psychological & Social Support,Unknown,,,,33.89357487,35.52489803,Some damage,Relocation,7::Very strong / the house cracked and furniture and home essentials were destroyed/ the chimney was smashed
MS420,MySay,Psychological & Social Support,Unknown,,,,33.66869657,35.60185857,No,The death of a spouse/partner,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS421,MySay,Psychological & Social Support,Unknown,,,,33.89770577,35.49013138,I don't have a house in Beirut,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS422,MySay,Psychological & Social Support,Unknown,,,,85.05112878,,No,The death of a parent,"8::Severe / partial demolition of the house, the chimney fell completely, columns and statues fell, and heavy furniture tumbled"
MS423,MySay,Psychological & Social Support,Unknown,,,,33.8548492,35.53564176,No,None of the above,4::Weak/ It felt like a slight earthquake
MS424,MySay,Psychological & Social Support,Unknown,,,,33.89448744,35.50848063,Some damage,Physical injury,"8::Severe / partial demolition of the house, the chimney fell completely, columns and statues fell, and heavy furniture tumbled"
MS425,MySay,Psychological & Social Support,Unknown,,,,33.90262136,35.49785614,I don't know,Relocation,2:: Very weak / I felt the vibrations because I was in upper floors
MS426,MySay,Psychological & Social Support,Unknown,,,,33.8979406,35.52201681,Total destruction,Physical injury,10:: Extreme/ The house was destroyed / shattered and it became uninhabitable after the explosion
MS427,MySay,Psychological & Social Support,Unknown,,,,33.89131847,35.51929594,Total destruction,Relocation,"8::Severe / partial demolition of the house, the chimney fell completely, columns and statues fell, and heavy furniture tumbled"
MS428,MySay,Psychological & Social Support,Unknown,,,,33.87193029,35.5256166,No,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS429,MySay,Psychological & Social Support,Unknown,,,,33.84480968,35.51746845,Some damage,None of the above,4::Weak/ It felt like a slight earthquake
MS430,MySay,Psychological & Social Support,Unknown,,,,34.49477786,36.01186182,No,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS431,MySay,Psychological & Social Support,Unknown,,,,33.88892924,35.48025532,Some damage,None of the above,"6::Strong / I was very scared, a large part of the furniture was smashed"
MS432,MySay,Psychological & Social Support,Unknown,,,,33.62388861,35.4846701,Some damage,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS433,MySay,Psychological & Social Support,Unknown,,,,33.863916,35.48795011,Some damage,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS434,MySay,Psychological & Social Support,Unknown,,,,33.88297306,35.49180167,No,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS435,MySay,Psychological & Social Support,Unknown,,,,33.90999915,36.00906778,No,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS436,MySay,Psychological & Social Support,Unknown,,,,33.88842439,35.56338143,Some damage,None of the above,3:: Very Weak / the house shook in a weird way/ my parked car shook as if a fast truck was passing by it
MS437,MySay,Psychological & Social Support,Unknown,,,,33.88159236,35.49207252,No,Physical injury,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS438,MySay,Psychological & Social Support,Unknown,,,,33.8130364,35.85353951,I don't have a house in Beirut,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS439,MySay,Psychological & Social Support,Unknown,,,,34.42718604,35.82631874,I don't have a house in Beirut,None of the above,1::I did not feel it / I was not affected by any damage as a result of the explosion
MS440,MySay,Psychological & Social Support,Unknown,,,,33.80667894,35.52205261,I don't have a house in Beirut,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS441,MySay,Psychological & Social Support,Unknown,,,,33.83549763,35.54261602,Some damage,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS442,MySay,Psychological & Social Support,Unknown,,,,33.88818249,35.50346375,Some damage,Physical injury,"8::Severe / partial demolition of the house, the chimney fell completely, columns and statues fell, and heavy furniture tumbled"
MS443,MySay,Psychological & Social Support,Unknown,,,,34.32559916,35.74137099,I don't have a house in Beirut,None of the above,2:: Very weak / I felt the vibrations because I was in upper floors
MS444,MySay,Psychological & Social Support,Unknown,,,,33.8284213,35.53947534,I don't have a house in Beirut,None of the above,"9:: Violent/partial collapse of the house, fall of the chimney, building shifted off foundations"
MS445,MySay,Psychological & Social Support,Unknown,,,,33.86960406,35.48045542,I don't have a house in Beirut,The death of a child,"6::Strong / I was very scared, a large part of the furniture was smashed"
MS446,MySay,Psychological & Social Support,Unknown,,,,33.83890086,35.53388374,Some damage,Relocation,4::Weak/ It felt like a slight earthquake
MS447,MySay,Psychological & Social Support,Unknown,,,,33.88119819,35.51023722,Some damage,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS448,MySay,Psychological & Social Support,Unknown,,,,33.92781416,35.61772363,No,Relocation,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS449,MySay,Psychological & Social Support,Unknown,,,,33.88734145,35.56157272,No,None of the above,7::Very strong / the house cracked and furniture and home essentials were destroyed/ the chimney was smashed
MS450,MySay,Psychological & Social Support,Unknown,,,,33.8663053,35.48230587,I don't have a house in Beirut,None of the above,"5::Moderate / the building shook, resulting in glass and dishes shattering, wall clocks stopped, and some paintings fell"
MS451,MySay,Psychological & Social Support,Unknown,,,,33.85035487,35.51251396,Some damage,None of the above,3:: Very Weak / the house shook in a weird way/ my parked car shook as if a fast truck was passing by it
