OML UID,Entity / Source,Survey Type,Assignee,Zone,Supplier UID,Lat,Long,Status,BwS Status,Parcel (3ekar),Address,Neighborhood,Assignee
BwS863,Beb w Shebek,Shelter,,,KH-116,33.888748,35.503342,Referred,Referred,Ba_372/12,zahrawi street,Bachoura,HASSAN/SARA
BwS864,Beb w Shebek,Shelter,,,KH-117,33.886841,35.503075,Referred,Referred,Ba_233,"haroun rashid street, sharq bldg",Basta,HASSAN/SARA
BwS865,Beb w Shebek,Shelter,,,KH-119,33.888878,35.503632,Completed,Completed,Ba_365/20,"jondi street, assaf bldg",Khandak,HASSAN
BwS866,Beb w Shebek,Shelter,,,KH-120,33.886795,35.502190,Referred,Referred,Ba_162/38,"fathallah street, darwish bldg",Basta,HASSAN/SARA
BwS867,Beb w Shebek,Shelter,,,KH-121,33.888626,35.502205,Completed,Completed,,"istiklal street, next to awada group, rim 2 bldg",Basta,HASSAN
BwS868,Beb w Shebek,Shelter,,,KH-122,33.890213,35.501579,Completed,Completed,Ba_262,"ahmad tabbarah street, mneimneh bldg",Bachoura,HASSAN
BwS869,Beb w Shebek,Shelter,,,KH-123,33.889572,35.504932,Referred,Referred,Ba_719,"dawoud amoun street, al khatib bldg",Basta Tahta,HASSAN
BwS870,Beb w Shebek,Shelter,,,KH-124,33.888592,35.505688,Completed,Completed,Ba_687,"tasso street, zarkout bldg",Bachoura,HASSAN
BwS871,Beb w Shebek,Shelter,,,KH-125,33.889565,35.501621,Completed,Completed,Ba_243,kharsa street - facing dar aytam - bldg hajj naiim balout ,Basta Tahta,HASSAN
BwS872,Beb w Shebek,Shelter,,,KH-126,33.888439,35.503136,Referred,Referred,Ba_394/28,facing jemi3 lbasta tahta next to samouri station,Basta Tahta,HASSAN/SARA
BwS873,Beb w Shebek,Shelter,,,KH-127,33.889858,35.504639,Referred,Referred,Ba_1214,"ibrahim l ahdab street,",Khandak,HASSAN/SARA
BwS874,Beb w Shebek,Shelter,,,KH-128,33.889854,35.503529,Referred,Referred,Ba_291,"basta tahta, tello building",Basta Tahta,HASSAN/SARA
BwS875,Beb w Shebek,Shelter,,,KH-129,33.887688,35.505493,Referred,Referred,Ba_684/36,"istiklal street, kaaki bldg",Bshara El Khoury,HASSAN
BwS876,Beb w Shebek,Shelter,,,KH-130,33.889221,35.505058,Completed,Completed,Ba_722,"ahdab street, fares building",Khandak,HASSAN
BwS877,Beb w Shebek,Shelter,,,KH-131,33.886349,35.504421,Completed,Completed,Ba_463,"zaroub fransabank, after the garden on the left, abbas building",Basta Faw2a,HASSAN
BwS878,Beb w Shebek,Shelter,,,KH-132,33.887482,35.501896,Referred,Referred,Ba_139/17,"fathallah street, al sonbula bldg",Bachoura,HASSAN/SARA
BwS879,Beb w Shebek,Shelter,,,KH-133,,,Referred,Referred,,khatib bldg,Khandak,
BwS880,Beb w Shebek,Shelter,,,KH-134,33.890431,35.501865,Completed,Completed,Ba_286/21,"dagher center, block c, ",Khandak,HASSAN
BwS881,Beb w Shebek,Shelter,,,KH-135,33.889442,35.503536,Referred,Referred,Ba_303/26,"zahrawi street, maghrbi and yateem bldg",Khandak,HASSAN/SARA
BwS882,Beb w Shebek,Shelter,,,KH-136,33.890439,35.503434,Referred,Referred,Ba_719,khatib bldg,Khandak,HASSAN/SARA
BwS883,Beb w Shebek,Shelter,,,KH-137,33.889393,35.503498,In Progress,In Progress,Ba_291/28§,"fawaz bldg, zahrawi street",Basta,HASSAN
BwS884,Beb w Shebek,Shelter,,,KH-138,33.888836,35.504875,Referred,Referred,Ba_333/27A,"ibrahim l ahdab street, salam bldg",Khandak,HASSAN/SARA
BwS885,Beb w Shebek,Shelter,,,KH-139,33.889229,35.504925,Completed,Completed,Ba_1467,"ibrahim l ahdab street, khatib bldg",Basta Tahta,HASSAN
BwS886,Beb w Shebek,Shelter,,,KH-140,33.888218,35.505573,Completed,Completed,671,"behind ANF, next to jam3iyat banin, sanabel bldg block b",Basta,HASSAN
BwS887,Beb w Shebek,Shelter,,,KH-141,33.890328,35.503494,Completed,Completed,,"zahrawi street, no building, bet arde next to dekkenit ali ayash",Khandak,HASSAN
BwS888,Beb w Shebek,Shelter,,,KH-142,33.889072,35.503029,Referred,Referred,Ba_344,"ZAHRAWI STREET, ABOU NIZAR FAWAZ BUILDING",Basta Tahta,HASSAN/SARA
BwS889,Beb w Shebek,Shelter,,,KH-143,33.890446,35.503436,Not Started,Not Started,Ba_719,khatib bldg,Khandak,HASSAN
BwS890,Beb w Shebek,Shelter,,,KH-144,33.887230,35.503487,Not Started,Not Started,Ba_442/27,"mhamad khaled street, anwar bldg",Basta Tahta,
BwS891,Beb w Shebek,Shelter,,,KH-145,33.886318,35.503616,In Progress,In Progress,Ba_231,"maamoun street, next to thakanit fathalla, nasrallah building",Basta Faw2a,HASSAN
BwS892,Beb w Shebek,Shelter,,,KH-146,33.888889,35.503361,Not Started,Not Started,Ba_370,"zahrawi street, bazzi bldg",Basta Tahta,
BwS893,Beb w Shebek,Shelter,,,KH-147,33.889259,35.503994,Referred,Referred,,"ZAHRAWI STREET, above ashour mini market",Basta Tahta,HASSAN/SARA
BwS894,Beb w Shebek,Shelter,,,KH-148,33.890526,35.503601,Not Started,Not Started,Ba_1186,"chidiac street, fawaz bldg",Khandak,
BwS895,Beb w Shebek,Shelter,,,KH-149,33.889278,35.504028,Not Started,Not Started,Ba_342,"zahrawi street, zeina building ",Khandak,
BwS896,Beb w Shebek,Shelter,,,KH-150,33.886540,35.501835,Not Started,Not Started,Ba_158,wehbi bldg,Bachoura,
BwS897,Beb w Shebek,Shelter,,,KH-151,,,Not Started,Not Started,701,"ibrahim alahdab street, fawaz building",Khandak,
BwS898,Beb w Shebek,Shelter,,,KH-152,33.888680,35.504536,Not Started,Not Started,633,"zahrawi street, turk building",Basta Tahta,
BwS899,Beb w Shebek,Shelter,,,KH-153,,,Not Started,Not Started,253,"facing sou2 l3ete2, mneimneh building, facing mosta2bal public school",Basta Tahta,
BwS900,Beb w Shebek,Shelter,,,KH-154,,,Not Started,Not Started,,kaaki bldg above ANF,Basta Tahta,
BwS901,Beb w Shebek,Shelter,,,KH-155,,,Not Started,Not Started,Ba_1467,"ibrahim alahdab street, khatib bldg",Khandak,
BwS902,Beb w Shebek,Shelter,,,KH-156,33.889095,35.503090,Not Started,Not Started,Ba_371,"zahrawi street, diar baker bldg",Khandak,
BwS903,Beb w Shebek,Shelter,,,KH-157,,,Not Started,Not Started,701,"ibrahim alahdab street, fawaz building",Basta Tahta,
BwS904,Beb w Shebek,Shelter,,,KH-158,33.889236,35.505932,Not Started,Not Started,Ba_726/17,"tasso street, omeirat bldg",Khandak,
BwS905,Beb w Shebek,Shelter,,,KH-159,33.888444,35.502274,Not Started,Not Started,Ba_390,"istiklal street, khalil fawaz bldg",Basta Tahta,.
BwS906,Beb w Shebek,Shelter,,,KH-160,33.889099,35.503578,Referred,Referred,Ba_305,"zahrawi street, issa building, block B",Bachoura,
BwS907,Beb w Shebek,Shelter,,,KH-161,33.887684,35.505493,Not Started,Not Started,Ba_403,"istiklal street, fawaz bldg next to kama ",Basta,
BwS908,Beb w Shebek,Shelter,,,KH-162,33.888809,35.505051,Not Started,Not Started,Ba_702/7,"zahrawi street, chahine bldg",Basta,
BwS909,Beb w Shebek,Shelter,,,KH-163,33.889427,35.504669,Not Started,Not Started,Ba_331,"ahdab street, mostakbal bldg",Khandak,
BwS910,Beb w Shebek,Shelter,,,KH-164,33.889565,35.504932,Not Started,Not Started,Ba_1467,ibrahim l ahdab street,Khandak,
BwS911,Beb w Shebek,Shelter,,,KH-165,,,Not Started,Not Started,Ba_305/822,"zahrawi street, issa building, block B",Khandak,
BwS912,Beb w Shebek,Shelter,,,KH-167,33.888912,35.504143,Not Started,Not Started,Ba_366,"zahrawi street, harissa building",Basta Tahta,
BwS913,Beb w Shebek,Shelter,,,KH-168,33.888580,35.503441,Not Started,Not Started,Ba_370,"zahrawi street, bazzi bldg",Khandak,
BwS914,Beb w Shebek,Shelter,,,KH-169,33.890888,35.504005,Not Started,Not Started,Ba_1157,"saad street, fatme ramadan bldg",Bachoura,
BwS915,Beb w Shebek,Shelter,,,KH-170,33.886417,35.502972,Not Started,Not Started,Ba_232,"maamoum street, aljazira building block b",Basta Faw2a,
BwS916,Beb w Shebek,Shelter,,,KH-171,,,Not Started,Not Started,,"ahmad chidiac street, fawaz bldg",Khandak,
BwS917,Beb w Shebek,Shelter,,,KH-172,,,Not Started,Not Started,Ba_687,"tasso street, zarkout bldg",Bachoura,
BwS918,Beb w Shebek,Shelter,,,KH-173,33.886337,35.501671,Not Started,Not Started,Ba_158,"maamoumn street, wehbi and itani building",Basta Faw2a,
BwS919,Beb w Shebek,Shelter,,,KH-174,33.889660,35.501602,Not Started,Not Started,Ba_247,"kharsa street, next to jaber market, mneimneh zaroub",Basta,
BwS920,Beb w Shebek,Shelter,,,KH-175,,,Not Started,Not Started,Ba_390/22,"istiklal street, fawaz bldg, ",Basta Tahta,
BwS921,Beb w Shebek,Shelter,,,KH-176,33.889722,35.505028,Not Started,Not Started,Ba_719,khatib bldg facing sita company,Khandak ,
BwS922,Beb w Shebek,Shelter,,,KH-177,33.884762,35.504082,Not Started,Not Started,Ma_1995/10,"above alsakka, planet laboratories next to pharmacy albasta ljadida",Basta Faw2a,
BwS923,Beb w Shebek,Shelter,,,KH-178,33.889167,35.502972,Not Started,Not Started,Ba_291,"chidiac street, fawaz building",Khandak ,
BwS924,Beb w Shebek,Shelter,,,KH-179,33.889167,35.502972,Not Started,Not Started,Ba_1186/11,"chidiac street, fawaz bldg",Khandak ,
BwS925,Beb w Shebek,Shelter,,,KH-180,33.889240,35.502434,Not Started,Not Started,Ba_373,"zahrawi street, awada bldg",Basta Tahta,
BwS926,Beb w Shebek,Shelter,,,KH-181,33.889444,35.504472,Not Started,Not Started,Ba_350,"zahrawi street, zaroub arakil dandan, adem bldg",Basta Tahta,
BwS927,Beb w Shebek,Shelter,,,KH-182,33.889439,35.503429,Not Started,Not Started,Ba_203/27,zahrawi street,Basta Tahta,
BwS928,Beb w Shebek,Shelter,,,KH-183,33.890511,35.501633,Referred,Referred,Ba_286/24,"tabbar street, moujama3 lmadina bldg, block b",Bachoura,
BwS929,Beb w Shebek,Shelter,,,KH-184,33.890111,35.503639,Not Started,Not Started,Ba_1190,"chidiac street, fawaz bldg",Khandak ,
BwS930,Beb w Shebek,Shelter,,,KH-185,33.890056,35.503194,Not Started,Not Started,Ba_1211,"Ahmad chidiac street, salah askoul bldg",Khandak ,
BwS931,Beb w Shebek,Shelter,,,KH-186,33.889944,35.503472,Referred,Referred,Ba_298,"al farah building, facing old hay2a sohiye old bldg",Basta,
BwS932,Beb w Shebek,Shelter,,,KH-187,33.887657,35.505562,Referred,Referred,Ba_652,"istiklal street, istiklal bldg",Bechara El Khoury,
BwS933,Beb w Shebek,Shelter,,,KH-188,,,Referred,Referred,Ba_370/21,"zahrawi street, bazzi bldg",Basta Tahta,VN SENT
BwS934,Beb w Shebek,Shelter,,,KH-189,33.888973,35.503449,Referred,Referred,Ba_350,"behind l itfa2iye, fawaz bldg, block b",Basta Tahta,
BwS935,Beb w Shebek,Shelter,,,KH-190,33.891833,35.503583,Referred,Referred,Ba_1120,"asaad khorshid street, baalbaki bldg, facing malaab rissele ",Khandak ,
BwS936,Beb w Shebek,Shelter,,,KH-191,33.887157,35.505226,Not Started,Not Started,Ba_487/8,"mhamad khaled street, alzouhour bldg",Basta Tahta,
BwS937,Beb w Shebek,Shelter,,,KH-192,33.890900,35.500465,Not Started,Not Started,Ba_360,"after kabalan sejjed, yamout bldg, same bldg as ceasar kitchen]",Basta Tahta,
BwS938,Beb w Shebek,Shelter,,,KH-193,33.894722,35.505882,Referred,Referred,719,khatib bldg,Khandak,
BwS939,Beb w Shebek,Shelter,,,KH-194,33.890503,35.505467,Not Started,Not Started,Ba_1254,al zohor building block 8,Bachoura,
BwS940,Beb w Shebek,Shelter,,,KH-195,,,Referred,Referred,390/13,"istiklal street, khalil fawaz bldg",Basta Tahta,
BwS941,Beb w Shebek,Shelter,,,KH-196,33.888596,35.496330,Not Started,Not Started,Mo_1431/15,"istiklal street, bourj lmsaytbeh bldg",Mosaytbe,
BwS942,Beb w Shebek,Shelter,,,KH-197,33.886459,35.501633,Referred,Referred,156,"maamoun street, habib bldg",Basta Tahta,
BwS943,Beb w Shebek,Shelter,,,KH-198,33.889500,35.504807,Not Started,Not Started,Ba_719,"daoud street, khatib bldg",Khandak ,
BwS944,Beb w Shebek,Shelter,,,,,,,,,,,
BwS945,Beb w Shebek,Shelter,,,ME-01,,,Referred,Referred,,"Behind Sakanet El Helo, Richani bldg, 5th floor",Mar Elias,HASSAN
BwS946,Beb w Shebek,Shelter,,,ME-02,33.881374,35.490524,Completed,Completed,Mo_3422,"Mar Elias street, facing Helow barracks Mounair (sakanet l helo) - 5th floor",Mar Elias,HASSAN
BwS947,Beb w Shebek,Shelter,,,ME-03,33.870178,35.502304,Completed,Completed,Ma_5772/11,danna station itani building 2nd floor above dimashkiye wheels,Tariq Jdide,SAHAR
BwS948,Beb w Shebek,Shelter,,,ME-04,33.892757,35.496063,Completed,Completed,Mo_1851,"abdel kader street, near ayoub station, 2nd floor",Zarif,SAHAR
BwS949,Beb w Shebek,Shelter,,,ME-05,33.874970,35.502425,Completed,Completed,Ma_3800,"tal3et makased hospital,noureldin bldg 3rd floor",Tariq Jdide,MHMD
BwS950,Beb w Shebek,Shelter,,,ME-06,33.875679,35.502003,Completed,Completed,Ma_4990,"omar ben abed l aziz mosque, mafra2 dar l aytem, wehbe bldg, 5th floor",Tariq Jdide,SAHAR
BwS951,Beb w Shebek,Shelter,,,ME-07,33.879585,35.502396,Completed,Completed,Ma_5285/25, barbour main street- anwar bldg - 8th floor. Facing supermarket matahen lebnen,Barbour,MHMD
BwS952,Beb w Shebek,Shelter,,,ME-08,33.883686,35.491135,In Progress,In Progress,Mo_1469/8,"rashid reda street, almasa albayda2 bldg",Mar Elias,MHMD
BwS953,Beb w Shebek,Shelter,,,ME-09,33.879307,35.499500,Completed,Completed,Ma_4813,"zreik street, wael building, facing atlantis gym",Mazera,MIKE
BwS954,Beb w Shebek,Shelter,,,ME-10,33.868141,35.499409,Referred,Referred,,"after der l3ajaza, nasri bldg",Tariq Jdide,MIKE
BwS955,Beb w Shebek,Shelter,,,ME-11,,,Referred,Referred,Ma_225/46,"mazeraa facing center colisieh, after ben adnan, center elite",Barbir,ZEINA BEKHAZI
BwS956,Beb w Shebek,Shelter,,,ME-13,33.872322,35.502758,In Progress,In Progress,Ma_1214,"sabil, fares zbeir bldg",Tariq Jdide,ZEINA BEKHAZI
BwS957,Beb w Shebek,Shelter,,,,,,,,,,,
BwS958,Beb w Shebek,Shelter,,,MM-01,33.896583,35.526056,Not Started,Not Started,,,Mar Mikhael,
BwS959,Beb w Shebek,Shelter,,,MM-02,33.896583,35.526056,Referred,Referred,,,Mar Mikhael,
BwS960,Beb w Shebek,Shelter,,,MM-03,33.896972,35.524472,Completed,Completed,Me_1042,first floor left door - madrid street bldg kassab,Mar Mikhael,ALEX
BwS961,Beb w Shebek,Shelter,,,MM-03/1,33.896972,35.524472,Not Started,Not Started,Me_1042,first floor right door- madrid street bldg kassab,Mar Mikhael,
BwS962,Beb w Shebek,Shelter,,,MM-04,33.896250,35.525694,Referred,Referred,2319,,Mar Mikhael,GATSELERIA
BwS963,Beb w Shebek,Shelter,,,MM-06,33.896139,35.530944,Completed,Completed,Me_345,"Radio Seven Bldg on Khatchadourian street, Mar Mkhael",Mar Mikhael,BE BEIRUT
BwS964,Beb w Shebek,Shelter,,,MM-07,33.896919,35.525047,Completed,Completed,Me_1041,Alexander Fleming St. Krikor Eujurian Bldg. 2nd floor ,Mar Mikhael,ANDREA
BwS965,Beb w Shebek,Shelter,,,MM-08,33.896861,35.531194,Completed,Completed,Me_352,facing Le Merou,Mar Mikhael,ALEX
BwS966,Beb w Shebek,Shelter,,,MM-09,,,Referred,Referred,,,Mar Mikhael,ANDREA
BwS967,Beb w Shebek,Shelter,,,MM-10,33.896083,35.523611,Completed,Completed,Me_1096,"Armenia Street, 6th floor",Mar Mikhael,SHEREEN
BwS968,Beb w Shebek,Shelter,,,MM-12,,,Referred,Referred,,"Facing Inab,2nd floor",Mar Mikhael,GROUP 01
BwS969,Beb w Shebek,Shelter,,,MM-13,33.896409,35.528546,Completed,Completed,Re_1347,"Imm Tyan Carrier, 4th floor",Mar Mikhael,ANDREA
BwS970,Beb w Shebek,Shelter,,,MM-14,33.896750,35.531806,Completed,Completed,Me_1011,,Mar Mikhael,GROUP 01
BwS971,Beb w Shebek,Shelter,,,MM-15,,,Referred,Referred,638,"Mar Mkhayel, Bldg Hamed Baki, Facing spoiler Center, block 2, 4th floor ",Mar Mikhael,SARA
BwS972,Beb w Shebek,Shelter,,,MM-16,33.896750,35.531806,Completed,Completed,Me_1011,,Mar Mikhael,GROUP 01
BwS973,Beb w Shebek,Shelter,,,MM-18,33.896639,35.523500,Completed,Completed,Me_1088/20,"Between EDL & internationale. Fouad Boutros Street, Sanossian bldg, 6th floor, 1088/20 Medawar",Mar Mikhael,ATECH AUSTRALIA
BwS974,Beb w Shebek,Shelter,,,MM-19,,,Referred,Referred,,"mar mikhail, imm tabarizi, rue Alexandre flaming, first floor",Mar Mikhael,ANDREA
BwS975,Beb w Shebek,Shelter,,,MM-20,,,Referred,Referred,,"Mar Mkhael, Main Street Parallel to church Mar Mkhael, Dr. Tarabay bldg - 4th floor",Mar Mikhael,BE BEIRUT
BwS976,Beb w Shebek,Shelter,,,MM-21,,,Completed,Completed,Me_839,"mar mikhail, imm baghdoyan, rue Alexandre flaming, 2nd, 3rd, 4th floor",Mar Mikhael,ATECH AUSTRALIA
BwS977,Beb w Shebek,Shelter,,,MM-22,33.897453,35.525245,Completed,Completed,Me_1098/9,"Mar Mkhael, same road as Audi, Fouad Boutros Street, Same road of Super cool, Boustany bldg, 4th floor",Mar Mikhael,ADRIA
BwS978,Beb w Shebek,Shelter,,,MM-23,33.896583,35.526056,Referred,Referred,362,- 78 y old,Mar Mikhael,ADRIA
BwS979,Beb w Shebek,Shelter,,,MM-24,,,Referred,Referred,,Mar mkhaiel above the bible book shop (after bouzit bachir),Mar Mikhael,ADRIA
BwS980,Beb w Shebek,Shelter,,,MM-25,,,Referred,Referred,,"Mar Mkhael, facing Fiat, Aberjian bldg, 2nd floor, Toshiba on the ground floor",Mar Mikhael,PAUSED-ANOTHER NGO MIGHT TAKE IT
BwS981,Beb w Shebek,Shelter,,,MM-26,33.897361,35.525250,Completed,Completed,Me_1102,Alexander Fleming St.,Mar Mikhael,GROUP 01
BwS982,Beb w Shebek,Shelter,,,MM-27,33.895972,35.523528,Referred,Referred,,Fleming Street,Mar Mikhael,ALEX
BwS983,Beb w Shebek,Shelter,,,MM-28,33.897472,35.525486,Completed,Completed,Me_1098,"Same bldg as Jean Dib, 4th Floor, Next to Mashawish",Mar Mikhael,GROUP 01
BwS984,Beb w Shebek,Shelter,,,MM-29,,,Completed,Completed,Re_730,"Bustany Bldg, 4th floor",Mar Mikhael,GROUP 01
BwS985,Beb w Shebek,Shelter,,,MM-30,33.896952,35.532104,Completed,Completed,Re_1339,Mar Mkhayel ,Mar Mikhael,ANDREA
BwS986,Beb w Shebek,Shelter,,,MM-30/1,33.896952,35.532104,Completed,Completed,Re_1339,Hamed Baki bldg 4th floor,Mar Mikhael,ANDREA
BwS987,Beb w Shebek,Shelter,,,MM-31,,,Referred,Referred,,"Mar mikhail, imm baghdoyan, rue Alexandre flaming, 2nd, 3rd, 4th floor",Mar Mikhael,
BwS988,Beb w Shebek,Shelter,,,MM-32,33.896133,35.524060,Completed,Completed,Re_1922/10,"Mar Mkhayel, next to Saliba Market 2nd bldg 3rd floor",Mar Mikhael,BE BEIRUT
BwS989,Beb w Shebek,Shelter,,,MM-34,33.896389,35.532222,Completed,Completed,Re_2236,"Mar Mkhayel strt, bldg Habib Yaakoub, 4th floor ",Mar Mikhael,BE BEIRUT
BwS990,Beb w Shebek,Shelter,,,MM-35,33.896972,35.525222,Completed,Completed,Me_1044,"strt Alexandre flemming, bldg tohme w barsoumian, 2nd floor '",Mar Mikhael,BE BEIRUT
BwS991,Beb w Shebek,Shelter,,,MM-36,,,Referred,Referred,,Omega Building In Front of Seat,Mar Mikhael,ANDREA
BwS992,Beb w Shebek,Shelter,,,MM-37,,,Referred,Referred,,"Mar Mkhayel, strt Nahr Ibrahim, bldg Koerie 1ere etage sleiman sahyoun",Mar Mikhael,
BwS993,Beb w Shebek,Shelter,,,MM-38,,,Referred,Referred,638,"Mar mikhail, same street as Vin20, immeuble n30, 6th floor",Mar Mikhael,BE BEIRUT
BwS994,Beb w Shebek,Shelter,,,MM-39,,,Referred,Referred,,"Nahr Street, Mar Mkhael, Asad Azar Bld, 2nd floor, Next to Wardieh Station",Mar Mikhael,BE BEIRUT
BwS995,Beb w Shebek,Shelter,,,MM-40,,,Referred,Referred,,"Rmeil, Mar Mkhayel, Tarabay Building,facing Central station,6th floor",Mar Mikhael,
BwS996,Beb w Shebek,Shelter,,,MM-41,33.897839,35.527317,Completed,Completed,Me_344,"Facing EDL, Above Credit Libanais, last floor, zoghby building",Mar Mikhael,SARA
BwS997,Beb w Shebek,Shelter,,,MM-42,,,Referred,Referred,,"Alexandr flemming street, exit Mashawish, 2nd building on the right, 2nd floor",Mar Mikhael,
BwS998,Beb w Shebek,Shelter,,,MM-43,33.896977,35.525215,Completed,Completed,Me_1044/14,Opposite BLC Bank 2rd Floor Majarian Bldg,Mar Mikhael,SARA
BwS999,Beb w Shebek,Shelter,,,MM-44,,,Referred,Referred,,"Pharaon Street, next to Baron Restaurant",Mar Mikhael,ANDREA
BwS1000,Beb w Shebek,Shelter,,,MM-45,,,Referred,Referred,,"Alexandra Flemming, Tohme Barsoumian Bldg, 4th floor",Mar Mikhael,
BwS1001,Beb w Shebek,Shelter,,,MM-46,,,Referred,Referred,,"Pharaon Street, Balkjian Bldg, 4th floor",Mar Mikhael,POLO
BwS1002,Beb w Shebek,Shelter,,,MM-47,33.898064,35.526272,Completed,Completed,Me_654,"Armenia Street, Enab bldg, 3rd floor",Mar Mikhael,MARIANA
BwS1003,Beb w Shebek,Shelter,,,MM-48,,,Referred,Referred,,"Above Divvy, 2nd floor",Mar Mikhael,HAYA
BwS1004,Beb w Shebek,Shelter,,,MM-49,33.898417,35.524944,Completed,Completed,Re_816/10,strt rabat - mdawar -nest to Slate Tavolina Restaurant - Ground Floor ,Mar Mikhael,SARA
BwS1005,Beb w Shebek,Shelter,,,MM-50,33.895306,35.519611,Completed,Completed,Me_1102,,Mar Mikhael,BE BEIRUT
BwS1006,Beb w Shebek,Shelter,,,MM-51,33.897222,35.525278,Completed,Completed,Me_1044,facing DIVVY ,Mar Mikhael,BE BEIRUT
BwS1007,Beb w Shebek,Shelter,,,MM-52,33.897037,35.522682,Referred,Referred,,"Armenia Street, in front of Bar 35, 3rd floor",Mar Mikhael,BE BEIRUT
BwS1008,Beb w Shebek,Shelter,,,MM-53,33.896366,35.524399,Completed,Completed,Re_649,"Tabrizi Builfing, Floor ",Mar Mikhael,BE BEIRUT
BwS1009,Beb w Shebek,Shelter,,,MM-54,,,Completed,Completed,Me_1101,"mar mikhail, imm baghdoyan, rue Alexandre flaming, 2nd, 3rd, 4th floor",Mar Mikhael,GROUP 01
BwS1010,Beb w Shebek,Shelter,,,MM-56,,,Referred,Referred,,"Khacha Deryan, Mar Mkhael, Same bldg as Jean Dib, 1st Floor, Next to Mashawish",Mar Mikhael,
BwS1011,Beb w Shebek,Shelter,,,MM-57,,,Referred,Referred,,"Jankossian, 3rd building after cimetery facing Le Baron",Mar Mikhael,
BwS1012,Beb w Shebek,Shelter,,,MM-58,,,Referred,Referred,,"Araoun street, Achkhanian Buildings, Roof House",Mar Mikhael,
BwS1013,Beb w Shebek,Shelter,,,MM-59,,,Referred,Referred,,,Mar Mikhael,BE BEIRUT
BwS1014,Beb w Shebek,Shelter,,,MM-60,33.898417,35.524944,Referred,Referred,1101,strt rabat - mdawar -nest to Slate Tavolina Restaurant - 2nd floor ,Mar Mikhael,BE BEIRUT
BwS1015,Beb w Shebek,Shelter,,,MM-61,,,Referred,Referred,,Nhr side - before dirty laundry - bldg Arckwan,Mar Mikhael,
BwS1016,Beb w Shebek,Shelter,,,MM-62,,,Referred,Referred,,,Mar Mikhael,
BwS1017,Beb w Shebek,Shelter,,,MM-64,,,Referred,Referred,,Al naher - facing Bank BLC- 1st floor,Mar Mikhael,
BwS1018,Beb w Shebek,Shelter,,,MM-65,,,Referred,Referred,,"Alexandre Flemming, Karnig Farra bldg, 4th floor.",Mar Mikhael,BE BEIRUT
BwS1019,Beb w Shebek,Shelter,,,MM-66,33.898562,35.526368,Completed,Completed,Me_469,"Flemming Street, Tabrizi building, 4th floor",Mar Mikhael,BE BEIRUT
BwS1020,Beb w Shebek,Shelter,,,MM-67,,,Referred,Referred,,Mar Mikhael in front of mellow shop,Mar Mikhael,
BwS1021,Beb w Shebek,Shelter,,,MM-68,,,Referred,Referred,,"On the right straight after Mar Mikhael Church. Building Hankach, 3rd Floor",Mar Mikhael,
BwS1022,Beb w Shebek,Shelter,,,MM-69,,,Referred,Referred,50,1st bldg after BOB Bank on highway ,Mar Mikhael,BE BEIRUT
BwS1023,Beb w Shebek,Shelter,,,MM-70,,,Referred,Referred,,"Immeuble Elie Maalouly, GF Rue rabbat",Mar Mikhael,ANDREA
BwS1024,Beb w Shebek,Shelter,,,MM-70/1,,,Referred,Referred,,"Immeuble Elie Maalouly, 1st Floor",Mar Mikhael,ANDREA
BwS1025,Beb w Shebek,Shelter,,,MM-70/2,,,Referred,Referred,,"Immeuble Elie Maalouly, 2nd Floor",Mar Mikhael,ANDREA
BwS1026,Beb w Shebek,Shelter,,,MM-70/3,,,Referred,Referred,,"Immeuble Elie Maalouly, 2nd Floor",Mar Mikhael,ANDREA
BwS1027,Beb w Shebek,Shelter,,,MM-71,33.895778,35.531694,Completed,Completed,Re_1019,"Old Lebanese house, Sfeir bldg, Patriarche Arida street ",Mar Mikhael,BE BEIRUT
BwS1028,Beb w Shebek,Shelter,,,MM-71/1,33.895778,35.531694,Completed,Completed,Re_1019,"Old Lebanese house, Sfeir bldg, Patriarche Arida street ",Mar Mikhael,BE BEIRUT
BwS1029,Beb w Shebek,Shelter,,,MM-72,,,Referred,Referred,,Facing BLC bank- 1st floor ( near resto 3inab),Mar Mikhael,
BwS1030,Beb w Shebek,Shelter,,,MM-73,,,Referred,Referred,,,Mar Mikhael,TIMA
BwS1031,Beb w Shebek,Shelter,,,MM-74,,,Workplace,Workplace,1519,,Mar Mikhael,BE BEIRUT
BwS1032,Beb w Shebek,Shelter,,,MM-75,33.896252,35.521114,Completed,Completed,Me_1213,"Khenshara Street, Dumas building, ground floor",Mar Mikhael,BE BEIRUT
BwS1033,Beb w Shebek,Shelter,,,MM-76,33.895888,35.521804,Completed,Completed,Re_2139,"EDL, Chafaka Street, between touch and EDL, Jamajian bldg, 4th floor",Mar Mikhael,BE BEIRUT
BwS1034,Beb w Shebek,Shelter,,,MM-77,,,Referred,Referred,,"St. Nicolas stairs, facing Mushmush hotel, third floor, Yazbeck building",Mar Mikhael,
BwS1035,Beb w Shebek,Shelter,,,MM-78,,,Referred,Referred,,"Akkaouie Street, facin media center",Mar Mikhael,
BwS1036,Beb w Shebek,Shelter,,,MM-79,33.897444,35.521735,Completed,Completed,Me_730,"Chehade building , 1st floor",Mar Mikhael,BE BEIRUT
BwS1037,Beb w Shebek,Shelter,,,MM-80,,,Workplace,Workplace,,"Bouad Boutros Street, Boustany Bldg, 6th floor",Mar Mikhael,BE BEIRUT
